code,trend,regime,days,strategy_ann_return,strategy_ann_vol,sharpe_excess_rf,max_drawdown,benchmark_ann_return,active_ann_return_vs_bh,tracking_error_ann,information_ratio,capm_alpha_ann,capm_beta,capm_r2,avg_position
sh.588080,ret20_gt_0,all,795,0.2629599793575881,0.2517059193967335,0.9652533398495081,-0.19785862610595928,0.20431837358223448,0.0586416057753536,0.21566616666606386,0.2719091579448059,0.11790475952429563,0.5757653373319555,0.5816318620910632,0.4942198201968414
sh.512100,close_gt_ma20,all,355,0.20851917727610347,0.1955935601916895,0.963831207384063,-0.14128978569880346,0.24424954938164523,-0.03573037210554175,0.11522768537017952,-0.31008495910296774,0.02190528692681986,0.7421542145718341,0.7425736901672355,0.8071586930120687
sz.159949,ret20_gt_0,all,1844,0.26755593896582797,0.2651240456273685,0.9337362757121151,-0.34948203161696534,0.2351880078486781,0.03236793111714986,0.1802970987490273,0.1795255239364992,0.08638950126651106,0.680580104397235,0.6893900830463493,0.5860514474622027
sz.159949,close_gt_ma20,all,1844,0.18912161245878534,0.2692231882016373,0.6281836775965972,-0.3628340877525633,0.2351880078486781,-0.04606639538989277,0.17409597441849858,-0.26460344958440335,0.01846301606822205,0.7015517230868259,0.7103939191646935,0.6105266349667028
sz.159949,ma5_gt_ma20,all,1844,0.1848180258408627,0.2720118266076242,0.6059222788081636,-0.4210207567493436,0.2351880078486781,-0.050369982007815395,0.17090880060688643,-0.2947184804349147,0.012582120797266725,0.7140204608026589,0.7208593074940242,0.6029829845161833
sz.159915,ma5_gt_ma20,all,2222,0.1510076241520757,0.23855493306279268,0.5491717252293908,-0.2935900324410772,0.09593306769465082,0.05507455645742487,0.16351633694944456,0.3368137856124593,0.07165457273551587,0.6759469354435551,0.6883739749503831,0.5125953195840562
sz.159915,ret20_gt_0,all,2222,0.1351005501359499,0.2395659356762063,0.480454576361466,-0.3432950710231689,0.09593306769465082,0.039167482441299084,0.1621004131944796,0.24162481556606513,0.05734522917359045,0.6814545521813319,0.6937447403223029,0.5404463023833099
sz.159915,close_gt_ma20,all,2222,0.08718250941968386,0.22242641812262462,0.3020437499589004,-0.3727205885958672,0.09593306769465082,-0.008750558274966957,0.17951936337677618,-0.04874437002431454,0.01955111349524542,0.6005750238774833,0.6250832154783593,0.4439852847114524
sh.510050,ret20_gt_0,all,2223,0.058888162020078516,0.1372055736900939,0.28342989992458445,-0.28277209238643397,0.027385871579460597,0.03150229044061792,0.12358148785154714,0.25491107922620415,0.03331071550801102,0.5513024392831064,0.5590642496875913,0.6239190209846237
sh.510050,ma5_gt_ma20,all,2223,0.0502322913253046,0.1364562136146258,0.22155305738356068,-0.3566140169211912,0.027385871579460597,0.022846419745844004,0.1251649623805861,0.18253047267633446,0.02521582029588004,0.542653980604173,0.5476268773019474,0.6157087990139234
sh.510050,close_gt_ma20,all,2223,0.03196627564028254,0.139937556667997,0.08551153761154072,-0.36469572853772125,0.027385871579460597,0.004580404060821941,0.12073105868382501,0.03793890412919573,0.0074282293676754055,0.5722905506668391,0.5791485563626018,0.6192078459085716
sh.510500,ma5_gt_ma20,all,2157,0.03274155246733179,0.19028610678092814,0.06695997244822943,-0.30908845722054146,0.03384138017935734,-0.0010998277120255473,0.11231684793924299,-0.009792188190862437,0.00215641373920089,0.7366241408131067,0.7471112195979701,0.64817044898782
sh.510500,ret20_gt_0,all,2157,0.022396559113168735,0.1845718154305939,0.012984426184343041,-0.40352847745408926,0.03384138017935734,-0.011444821066188604,0.12114895730782158,-0.09446900180171594,-0.007301003035839856,0.6944613237808299,0.7057857480414371,0.48994470069670154
sh.510500,close_gt_ma20,all,2157,0.02022893832707351,0.1782544154459512,0.0012843346769321705,-0.4092560251797185,0.03384138017935734,-0.01361244185228383,0.12785174543408762,-0.10647052025818103,-0.009117669703859441,0.6547348340792852,0.6726014926446892,0.5093558738784874
sh.510300,ma5_gt_ma20,all,2223,0.007905296961612684,0.14122561984798984,-0.08564099808098288,-0.43725176770731367,0.04093360385029321,-0.033028306888680525,0.12473585511549284,-0.2647859900274836,-0.023494589028868383,0.5604849843844544,0.5710269543716819,0.6515931740071079
sh.510300,ret20_gt_0,all,2223,0.0060300052977115826,0.15111780083122464,-0.09244440182060851,-0.37307065329039224,0.04093360385029321,-0.03490359855258163,0.10796273482549953,-0.32329301966087104,-0.02747986133601581,0.6541987851580181,0.6794286257464179,0.6992181881166777
sh.510300,close_gt_ma20,all,2223,0.005295239109504024,0.14277031554103325,-0.10299592625239887,-0.37273531741664023,0.04093360385029321,-0.035638364740789186,0.1232976763346055,-0.28904327964846405,-0.026279676572894848,0.5714548693893038,0.5808228056610528,0.6192330594708675
